Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,1,0,0,1,4678,582,766,0,1,14081,0,0,59,147,3,7912,3552,2.227477477477477,0.5618919110858603,0.2522548114480505,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,15,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
wpengine.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,16,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
ringring.vn,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,12,0,0,0,1,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
genius.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,10,1,0,0,1,15207,3502,1001,0,1,277736,0,0,4,121,4,168754,67772,2.4900253792126543,0.6076057839099,0.2440158999913587,0
indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,1,5845,1235,1142,0,1,32940,0,0,66,334,8,22012,8984,2.45013357079252,0.6682452944748026,0.2727383120825744,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,107,1,131,114,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
thenextweb.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
fazenda.gov.br,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
olx.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,1,16,18,1,0,0,1,11867,1266,1967,0,1,34323,0,0,45,296,55,24395,8383,2.9100560658475487,0.7107478949975236,0.2442385572356728,0
lifehacker.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,8,1,0,0,1,8504,5818,621,0,1,155251,0,0,13,96,2,30608,38102,0.8033174111595192,0.1971517091677348,0.2454219296494064,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,71,1,89,78,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
thenextweb.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,1,0,0,1,10611,6316,1019,0,1,119019,0,0,10,191,17,110980,39501,2.809549125338599,0.9324561624614556,0.3318881859198951,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,1,0,0,1,41,16,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,2640,490,238,0,1,21502,0,0,7,32,1,15071,5519,2.730748323971734,0.7009115431122687,0.2566737977862524,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,38,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
espn.go.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,9,1,0,0,1,7937,3351,656,0,1,242714,0,0,6,128,9,229840,63619,3.6127571951775415,0.9469581482732764,0.2621150819483013,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,3833,10053,758,0,0,43850,0,0,11,192,20,13487,9817,1.373841295711521,0.3075712656784493,0.2238768529076396,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,18,6,1,0,0,1,1075,135,236,0,1,3008,0,0,4,66,3,2034,818,2.486552567237164,0.6761968085106383,0.2719414893617021,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,0,127,116,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
iconosquare.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
twitter.com,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,18,1,0,0,1,804,949,123,0,1,89541,0,0,1,6,1,85558,22813,3.750405470565029,0.9555175841234742,0.254777141197887,0
189.cn,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,3,31,20,1,0,0,1,7,9,6,0,1,99,0,0,0,0,0,99,23,4.304347826086956,1.0,0.2323232323232323,0
pikabu.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,18,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,1,3158,490,381,0,1,26123,0,0,8,83,28,9460,7458,1.2684365781710911,0.3621329862573211,0.2854955403284462,0
plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,5681,5125,494,0,0,273974,0,0,9,138,2,2032,79587,0.0255318079585862,0.0074167621745129,0.2904910684955507,0
distractify.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,13,1,0,0,0,1761,1693,174,0,0,32602,0,0,4,36,1,15924,8304,1.917630057803468,0.4884362922520091,0.2547083001042881,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,0,36,27,1,0,0,1,1149,134,160,0,1,11221,0,0,2,30,0,469,1802,0.2602663706992231,0.0417966313162819,0.160591747616077,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,10,1,0,0,1,32,9,8,0,0,205,0,0,0,0,1,0,44,0.0,0.0,0.2146341463414634,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,8,1,0,0,1,9714,6212,899,0,1,118417,0,0,9,175,17,110975,39336,2.821207036811064,0.9371542937247186,0.3321820346740755,0
fazenda.gov.br,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,1,3818,511,418,0,1,29431,0,0,9,86,28,9562,8117,1.1780214364913146,0.3248955183310115,0.2757976283510584,0
olx.in,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
olx.ro,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,2196,318,200,0,0,19012,0,0,8,30,0,17554,4911,3.574424760741193,0.9233115926783084,0.2583105407111298,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,13,8,1,0,0,1,59,11,5,0,0,1291,0,0,0,0,0,1291,150,8.606666666666667,1.0,0.1161890007745933,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88,0,104,97,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,3,1,0,0,0,12500,6087,679,0,1,150358,0,0,28,91,1,145703,33716,4.321479416300866,0.969040556538395,0.2242381516114872,0
indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,1,0,0,1,7952,1737,1203,0,1,41581,0,0,89,365,8,26041,10433,2.496022237132177,0.6262716144392871,0.2509078665736755,0
superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,13,1,0,0,1,3149,1575,297,0,0,5805,0,0,5,53,5,3710,1205,3.078838174273859,0.6391042204995694,0.2075796726959517,0
irecommend.ru,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,1,18380,3876,3400,0,1,96235,0,0,294,627,4,66236,27347,2.4220572640509013,0.6882734971683899,0.2841689613965812,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11,1,0,0,1,5743,1284,1202,0,1,11287,0,0,324,103,1,6674,3081,2.166179811749432,0.5912997253477452,0.2729689022769558,0
livestream.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,110,30,18,0,0,129,0,0,1,2,1,0,28,0.0,0.0,0.2170542635658914,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,1,0,0,1,5810,697,1071,0,1,14625,0,0,122,184,3,7796,3692,2.111592632719393,0.5330598290598291,0.2524444444444444,0
olx.co.id,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
correios.com.br,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
abc.go.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,7,1,0,0,1,2848,1834,194,0,0,92326,0,0,8,44,4,91666,26483,3.461314805724427,0.992851417802136,0.2868422762818707,0
elitedaily.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,1,0,0,0,3662,1939,295,0,1,20378,0,0,7,55,6,13687,5314,2.5756492284531425,0.6716557071351458,0.260771420158995,0
qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,1,0,0,1,6406,3892,793,0,1,58196,0,0,2,111,1,23805,14237,1.6720516962843297,0.4090487318716063,0.2446388067908447,0
web.de,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,1,0,0,1,7525,1198,765,0,1,37275,0,0,42,183,11,21124,10041,2.103774524449756,0.5667069081153588,0.2693762575452716,0
likemag.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,5261,2901,416,0,1,92353,0,0,36,83,32,89017,26866,3.3133700588103925,0.9638777300141848,0.290905547193919,0
unity3d.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,3,1,0,0,1,1309,326,278,0,0,9895,0,0,2,81,2,6422,2417,2.657012825817129,0.6490146538655887,0.2442647801920161,0
mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,1,0,0,1,3358,1332,446,0,1,19541,0,0,2,96,1,6266,3887,1.6120401337792645,0.3206591269638196,0.1989151015812906,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,11,1,0,0,1,8429,4541,677,0,1,153627,0,0,20,147,17,33728,33097,1.0190651720699762,0.2195447414842443,0.2154373905628568,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,48,39,1,0,0,1,3285,659,160,0,1,41042,0,0,2,30,0,469,11019,0.0425628459932843,0.0114273183568052,0.2684810681740656,0
mixi.jp,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,13,3,1,0,0,1,419,507,48,0,0,246,0,0,0,2,1,0,54,0.0,0.0,0.2195121951219512,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,1,0,0,1,9,1,8,0,0,37,0,0,0,0,1,0,4,0.0,0.0,0.1081081081081081,0
serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,7,1,0,0,1,9959,6187,910,0,1,118458,0,0,8,164,17,110908,39340,2.819217081850534,0.9362643299734928,0.3321008289858009,0
tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,4,17,1,0,0,1,59,11,5,0,0,1303,0,0,0,0,0,1303,156,8.352564102564102,1.0,0.1197237145049884,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,1,0,0,1,5805,668,1019,0,1,15197,0,0,107,177,3,7906,3762,2.1015417331206807,0.5202342567612028,0.2475488583273014,0
500px.com,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,18,7,1,0,0,1,501,862,42,0,1,27093,0,0,2,0,0,27052,9042,2.99181596991816,0.9984866939799948,0.3337393422655298,0
iconosquare.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
variety.com,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,1,13979,7142,1200,0,0,197330,0,0,11,216,43,51616,52025,0.9921383950024026,0.2615719860132772,0.2636446561597324,0
fanpage.gr,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,0,34,70,1,0,0,0,7969,1142,1103,0,1,29980,0,0,3,272,36,15571,7500,2.0761333333333334,0.5193795863909273,0.2501667778519013,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,34,1,1,0,0,1,417,75,39,0,1,6904,0,0,0,1,1,6829,1045,6.534928229665072,0.9891367323290846,0.151361529548088,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,0,100,93,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
onedio.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,1,0,0,1,16426,5539,1559,0,1,171477,0,0,62,287,27,88602,39639,2.235222886551124,0.5166990325233122,0.231162196679438,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
allegro.pl,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,13,17,1,0,0,1,15,8,8,0,0,352,0,0,0,0,0,213,81,2.6296296296296298,0.6051136363636364,0.2301136363636363,0
tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,5,17,1,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0
espn.go.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,8,1,0,0,1,7019,4024,601,0,1,492841,0,0,4,134,2,486878,157832,3.084786355111764,0.9879007631264444,0.3202493299055882,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,37,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,0,33,35,1,0,0,1,1361,280,160,0,1,12972,0,0,2,30,0,469,2491,0.188277800080289,0.036154794942954,0.1920289855072463,0
correios.com.br,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1,10,7,1,0,0,1,456,204,110,0,1,219088,0,0,0,2,1,218789,905,241.7558011049724,0.9986352515884028,0.0041307602424596,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,1,0,0,1,8003,857,1454,0,1,18165,0,0,189,234,3,7808,4464,1.7491039426523298,0.4298375997797963,0.2457473162675474,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,13,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
europa.eu,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1541,187,380,0,0,3244,0,0,4,106,6,855,643,1.3297045101088647,0.2635635018495684,0.1982120838471023,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,9913,5869,944,0,1,116517,0,0,7,168,17,109786,38798,2.8296819423681634,0.9422316056884404,0.3329814533501549,0
jezebel.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,11,1,0,0,1,4622,3856,328,0,0,95656,0,0,11,40,1,15089,22639,0.6665047042713901,0.1577423266705695,0.2366709877059463,0
xueqiu.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,28,24,1,0,0,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,8,0,24,19,1,0,0,1,32,7,8,0,0,226,0,0,0,0,1,0,51,0.0,0.0,0.2256637168141592,0
emgn.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
persianblog.ir,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68,0,70,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
emgn.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
pikabu.ru,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,8,9,1,0,0,0,5134,1967,876,0,1,54687,0,0,46,181,1,50101,13690,3.659678597516435,0.9161409475743778,0.2503337173368442,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,11019,2699,177,0,1,258539,0,0,1,13,1,242715,77027,3.1510379477326134,0.938794533900108,0.2979318400705503,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,1,0,0,1,3292,3666,234,0,1,111217,0,0,0,16,1,22733,28328,0.8024922338322508,0.2044022046989219,0.2547092620732442,0
nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,12372,1992,2054,0,1,68565,0,0,13,352,47,40800,17531,2.327305915235868,0.5950557864799825,0.2556843870779552,0
allegro.pl,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,31,6,1,0,0,1,15,8,8,0,0,352,0,0,0,0,0,213,81,2.6296296296296298,0.6051136363636364,0.2301136363636363,0
kenh14.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,12,1,0,0,1,10596,2920,1166,0,1,39348,0,0,59,197,55,16647,10855,1.533578995854445,0.4230710582494663,0.2758717088543255,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,10103,6193,881,0,1,119399,0,0,11,169,18,110615,39483,2.801585492490439,0.9264315446528028,0.3306811614837645,0
motherless.com,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,11,1,34,12,1,0,0,1,6088,293,1241,0,1,11764,0,0,11,359,1,8211,3271,2.5102415163558547,0.6979768786127167,0.278051683100986,0
slickdeals.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,2,7,1,0,0,1,22981,8361,2859,0,1,311127,0,0,212,391,22,47035,64914,0.7245740518224112,0.1511762077865309,0.2086414872383303,0
tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,4,17,1,0,0,1,59,11,5,0,0,1303,0,0,0,0,0,1303,156,8.352564102564102,1.0,0.1197237145049884,0
censor.net.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,10,1,0,0,1,130,66,28,0,0,2058,0,0,1,2,1,0,466,0.0,0.0,0.2264334305150631,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,12,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92,0,115,101,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,5426,5142,500,0,0,272436,0,0,9,141,2,2029,79575,0.0254979579013509,0.0074476207256016,0.292086948861384,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,15,10,1,0,0,1,32,8,8,0,0,221,0,0,0,0,1,0,43,0.0,0.0,0.1945701357466063,0
ecnavi.jp,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,16,3,30,24,1,0,0,1,86,12,19,0,0,281,0,0,1,1,2,173,68,2.544117647058824,0.6156583629893239,0.2419928825622775,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,22,0,34,23,1,0,0,1,3945,649,717,0,1,16849,0,0,32,162,39,12735,4181,3.0459220282229134,0.7558312065997982,0.2481452905216926,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,20,27,1,0,0,1,32,7,8,0,0,266,0,0,0,0,1,0,59,0.0,0.0,0.2218045112781954,0
fanpage.gr,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,0,36,70,1,0,0,0,7969,1142,1103,0,1,29980,0,0,3,272,36,15571,7500,2.0761333333333334,0.5193795863909273,0.2501667778519013,0
