,Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
3452,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,12683,2046,2088,0,1,69860,0,0,13,353,48,41548,18150,2.2891460055096418,0.59473232178643,0.2598053249355854,0
3453,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,35,1,1,0,0,1,417,75,39,0,1,6901,0,0,0,1,1,6826,1047,6.519579751671443,0.9891320098536444,0.1517171424431241,0
3454,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,12375,2045,2065,0,1,69341,0,0,13,351,47,41920,17978,2.3317387918567136,0.6045485354984785,0.2592694077097244,0
3455,teespring.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,1,0,0,1,931,358,107,0,0,18779,0,0,0,7,1,18547,5595,3.314924039320822,0.9876457745353852,0.2979391873901699,0
3457,mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,12,1,0,0,1,2473,898,449,0,1,33235,0,0,22,36,1,27968,8664,3.2280701754385963,0.841522491349481,0.2606890326463066,0
3458,ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
3460,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,12391,2014,2074,0,1,68809,0,0,12,352,47,41114,17542,2.343746437122335,0.597509046781671,0.2549375808397157,0
3461,depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,12,9,27,1,0,0,1,20446,6397,3711,0,1,740656,0,0,131,231,5,732292,2296,318.9425087108014,0.9887073081160483,0.0030999546348102,0
3462,tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,3,17,1,0,0,1,59,11,5,0,0,1307,0,0,0,0,0,1307,162,8.067901234567902,1.0,0.1239479724560061,0
3463,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,77,1,98,84,1,0,0,1,804,949,123,0,1,89553,0,0,1,6,1,85570,22816,3.750438288920056,0.9555235447165366,0.2547765010664076,0
3464,hdfcbank.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,1,403,103,48,0,0,9236,0,0,1,1,3,2932,1246,2.3531300160513644,0.3174534430489389,0.1349068860978778,0
3465,plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,5426,5142,500,0,0,272444,0,0,9,141,2,2029,79583,0.0254953947451088,0.0074474020349135,0.2921077359016898,0
3466,mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,1,0,0,1,1947,451,232,0,1,17060,0,0,6,38,1,12562,4644,2.7049956933677866,0.7363423212192263,0.2722157092614302,0
3467,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,38,1,1,0,0,1,423,75,39,0,1,6939,0,0,0,1,1,6864,1060,6.475471698113208,0.9891915261565069,0.1527597636547052,0
3468,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,23,15,1,0,0,1,32,7,8,0,0,218,0,0,0,0,1,0,46,0.0,0.0,0.2110091743119266,0
3469,kotaku.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,6,1,0,0,1,7717,5576,587,0,1,149681,0,0,11,102,2,30734,36636,0.8389016268151545,0.2053300018038361,0.2447605240478083,0
3470,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,31,1,1,0,0,1,423,75,39,0,1,6943,0,0,0,1,1,6868,1062,6.467043314500942,0.9891977531326516,0.1529598156416534,0
3471,icicibank.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,17,22,1,0,0,1,6304,1124,1544,0,1,24156,0,0,135,386,18,7455,5063,1.4724471657120284,0.3086189766517635,0.2095959595959595,0
3472,elitedaily.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,1,0,0,0,2374,1889,292,0,1,13615,0,0,7,57,21,10527,3752,2.8057036247334755,0.7731913330885053,0.2755784061696658,0
3473,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,29,1,1,0,0,1,417,75,39,0,1,6901,0,0,0,1,1,6826,1047,6.519579751671443,0.9891320098536444,0.1517171424431241,0
3474,evernote.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,1,0,0,1,1660,163,422,0,0,5992,0,0,7,111,25,3009,1388,2.167867435158501,0.50216955941255,0.2316421895861148,0
3475,superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,1,0,0,1,9284,6160,802,0,1,118011,0,0,10,155,18,111002,39322,2.822898123188037,0.9406072315292642,0.3332062265382041,0
3476,bigcinema.tv,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,35,37,1,0,0,1,93,15,17,0,1,440,0,0,1,2,1,0,133,0.0,0.0,0.3022727272727272,0
3477,kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,10,1,0,0,1,7455,1559,881,0,1,33063,0,0,35,241,49,21443,9879,2.1705638222492154,0.6485497383782476,0.2987932129570819,0
3478,superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,18311,6291,2000,0,1,125760,0,0,37,308,14,105518,40629,2.597110438356838,0.8390426208651399,0.323067748091603,0
3479,babal.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,44,38,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
3480,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,1,0,0,1,10610,2991,163,0,1,268066,0,0,1,15,1,255389,81144,3.14735531893917,0.9527094073847484,0.302701573493095,0
3482,mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,3267,1329,430,0,1,18689,0,0,3,84,1,6269,3709,1.6902129954165543,0.3354379581572048,0.1984589865696399,0
3483,udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,0,62,44,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
3485,depositphotos.com,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,2,4,7,1,0,0,1,3036,1915,709,0,1,229393,0,0,0,11,3,223543,1699,131.57327839905827,0.97449791406015,0.0074065032498812,0
3486,censor.net.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,12,1,0,0,1,342,126,42,0,0,4947,0,0,1,1,2,3002,1080,2.7796296296296297,0.6068324236911259,0.2183141297756216,0
3487,serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,7,1,0,0,1,10902,6303,1012,0,1,123087,0,0,10,174,17,111337,40269,2.764831508107974,0.9045390658639824,0.3271588388700675,0
3488,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1761,1693,174,0,0,32581,0,0,4,36,1,15924,8304,1.917630057803468,0.4887511126116448,0.2548724716859519,0
3489,olx.ro,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,2196,318,200,0,0,19012,0,0,8,30,0,17554,4910,3.575152749490835,0.9233115926783084,0.2582579423521986,0
3490,sourceforge.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,9,1,0,0,1,16892,18468,2927,0,1,42510,0,0,46,408,28,21636,10869,1.9906155120066245,0.5089625970359916,0.2556810162314749,0
3491,mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,1,0,0,1,3256,1318,422,0,1,18567,0,0,2,84,1,6275,3731,1.6818547306352185,0.337965207087844,0.2009479183497603,0
3493,babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,112,0,130,122,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
3494,bleacherreport.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,1,0,0,1,20594,7628,401,0,1,465267,0,0,5,51,3,317386,119226,2.6620535789173503,0.6821588464258157,0.2562528612603086,0
3495,thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,6,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
3496,olx.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,1,33,35,1,0,0,1,14485,1192,2724,0,1,34879,0,0,45,278,55,24781,8455,2.930928444707274,0.7104848189454973,0.2424094727486453,0
3497,mirtesen.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,39,16,1,0,0,1,7,9,6,0,1,105,0,0,0,0,0,105,22,4.7727272727272725,1.0,0.2095238095238095,0
3498,superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,1,0,0,1,9853,6178,896,0,1,117975,0,0,11,169,17,111001,39314,2.823447118074986,0.9408857808857808,0.3332400932400932,0
3499,otomoto.pl,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,8,1,0,0,1,4077,661,505,0,0,31587,0,0,12,91,25,27953,7096,3.939261555806088,0.8849526704023807,0.2246493810744926,0
3500,stackoverflow.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,3,1,0,0,1,10458,5900,1010,0,1,119050,0,0,5,170,17,110202,39339,2.8013421795165105,0.9256782864342712,0.3304409911801764,0
3503,thenextweb.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
3504,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13,1,0,0,1,10534,2668,167,0,1,256346,0,0,2,7,1,243980,76876,3.173682293563661,0.9517605111841028,0.2998915528231374,0
3505,ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
3506,cheezburger.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,15,9,1,0,0,1,5833,2828,689,0,1,42805,0,0,18,228,18,16208,10853,1.493411959826776,0.3786473542810419,0.2535451465950239,0
3508,telegraf.com.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,8,1,0,0,1,5464,1711,818,0,1,60297,0,0,34,156,1,18474,15664,1.1793922369765066,0.3063834021593114,0.2597807519445412,0
3509,olx.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,1,17,20,1,0,0,1,14410,1174,2710,0,1,34177,0,0,44,276,55,24400,8401,2.904416140935603,0.7139304210433918,0.2458085847207186,0
3510,myspace.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,1,0,0,1,7733,1021,1122,0,1,48680,0,0,11,68,22,37395,15490,2.4141381536475146,0.7681799506984388,0.3182004930156121,0
3512,ecnavi.jp,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,24,5,1,0,0,1,1075,135,236,0,1,3008,0,0,4,66,3,2034,818,2.486552567237164,0.6761968085106383,0.2719414893617021,0
3513,mirtesen.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,28,20,1,0,0,1,7,5,6,0,1,58,0,0,0,0,0,58,16,3.625,1.0,0.2758620689655172,0
3514,gizmodo.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,1,0,0,1,7928,5902,548,0,1,149879,0,0,11,81,1,30882,36625,0.8431945392491468,0.2060462106098919,0.244363786788009,0
3515,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,18,3,1,0,0,1,32,15,8,0,0,214,0,0,0,0,1,0,43,0.0,0.0,0.2009345794392523,0
3517,nhs.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,1,1269,339,185,0,1,3180,0,0,0,36,2,2451,930,2.6354838709677417,0.7707547169811321,0.2924528301886792,0
3518,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
3519,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,77,1,97,84,1,0,0,1,804,949,123,0,1,89553,0,0,1,6,1,85570,22816,3.750438288920056,0.9555235447165366,0.2547765010664076,0
3520,medium.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,15,1,0,0,1,8773,4164,674,0,1,65675,0,0,13,56,9,46337,15840,2.9253156565656564,0.7055500570993529,0.2411876665397792,0
3521,graphicriver.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,7,1,0,0,1,7143,1558,1067,0,0,37202,0,0,5,328,4,29019,10867,2.6703782092573847,0.7800387075963657,0.2921079511854201,0
3522,myspace.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,1,0,0,1,8789,1110,1110,0,1,53602,0,0,12,72,22,37385,16733,2.2342078527460707,0.6974553188313869,0.3121711876422521,0
3523,seekingalpha.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,1,0,0,1,5607,4154,351,0,1,124161,0,0,2,16,1,30629,30829,0.9935126017710596,0.2466877683008352,0.2482985800694259,0
3524,venturebeat.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,11,1,0,0,1,4448,3089,588,0,1,17880,0,0,6,94,16,10283,4380,2.347716894977169,0.5751118568232663,0.2449664429530201,0
3526,ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12,1,0,0,0,2268,289,485,0,1,7825,0,0,2,123,12,2522,1752,1.4394977168949772,0.3223003194888179,0.2238977635782747,0
3527,comicbook.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
3528,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,41,1,1,0,0,1,423,75,39,0,1,6941,0,0,0,1,1,6866,1061,6.471253534401508,0.9891946405417088,0.1528598184699611,0
3529,medium.com,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,7,1,0,0,1,8125,4198,666,0,1,58373,0,0,13,54,9,40387,14379,2.8087488698796856,0.6918780943244308,0.2463296387028249,0
3530,allrecipes.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,11,7,1,0,0,0,29047,12041,3300,0,1,47022,0,0,101,411,78,24780,12126,2.043542800593765,0.5269873676151589,0.2578792905448513,0
3531,serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,13,1,0,0,1,10409,6222,934,0,1,119651,0,0,9,169,17,111329,39610,2.810628629134057,0.9304477187821248,0.3310461258159146,0
3532,babal.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,73,68,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
3533,elcomercio.pe,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,16,1,0,0,1,2400,1443,497,0,0,45945,0,0,7,119,2,20793,10691,1.944906931063512,0.4525628468821417,0.2326912612906736,0
3534,ecnavi.jp,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,1,8,7,1,0,0,1,1075,138,236,0,1,3008,0,0,4,66,3,2034,818,2.486552567237164,0.6761968085106383,0.2719414893617021,0
3535,variety.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,6,1,0,0,1,18672,7907,1678,0,1,213676,0,0,27,280,65,57464,55953,1.027004807606384,0.2689305303356483,0.261859076358599,0
3536,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,6,0,22,25,1,0,0,1,32,8,8,0,0,270,0,0,0,0,1,0,58,0.0,0.0,0.2148148148148148,0
3537,grantland.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,14,1,0,0,1,1841,490,267,0,0,18511,0,0,9,57,13,9058,5882,1.5399523971438287,0.48933066825131,0.3177570093457944,0
3538,depositphotos.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1,2,6,1,0,0,1,456,204,110,0,1,219130,0,0,0,2,1,218831,910,240.4736263736264,0.9986355131657008,0.0041527860174325,0
3539,venturebeat.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,8,1,0,0,1,4199,3150,586,0,1,15667,0,0,8,105,16,10032,4051,2.4764255739323624,0.6403268015574137,0.2585689666177315,0
3540,megogo.net,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,7,1,0,0,1,2127,431,350,0,0,8387,0,0,12,72,1,6209,2468,2.51580226904376,0.7403123882198641,0.2942649338261595,0
3541,techcrunch.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,1,8124,2388,124,0,1,228381,0,0,0,1,1,219825,69558,3.160312257396705,0.9625362880449776,0.3045699948769819,0
3542,kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,16,1,0,0,1,6916,1302,807,0,1,26206,0,0,48,231,33,15274,7548,2.023582405935348,0.5828436235976494,0.2880256429825231,0
3543,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,1,0,0,1,12364,2005,2079,0,1,68924,0,0,12,350,48,41317,17836,2.316494729760036,0.5994573733387499,0.2587777842261041,0
3544,olx.ro,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,0,0,0,2196,318,200,0,0,19011,0,0,8,30,0,17554,4909,3.5758810348339782,0.923360159907422,0.2582189258850139,0
3546,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,8,1,0,0,1,32,7,8,0,0,207,0,0,0,0,1,0,40,0.0,0.0,0.1932367149758454,0
3547,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,7,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
3548,allegro.pl,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,12,17,1,0,0,1,15,8,8,0,-1,352,0,0,0,0,0,213,81,2.6296296296296298,0.6051136363636364,0.2301136363636363,0
3549,serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,7,1,0,0,1,10839,6275,913,0,1,124091,0,0,10,159,17,111311,40613,2.7407726590008124,0.8970110644607586,0.3272840093157441,0
3550,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,77,1,104,86,1,0,0,1,804,949,123,0,1,89569,0,0,1,6,1,85586,22818,3.7508107634323777,0.9555314896895132,0.2547533186705221,0
3551,aljazeera.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,8,1,0,0,1,2737,2148,605,0,0,91984,0,0,11,69,15,87963,2897,30.363479461511908,0.9562858758044878,0.0314946077578709,0
3552,tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,3,17,1,0,0,1,59,11,5,0,0,1299,0,0,0,0,0,1299,158,8.221518987341772,1.0,0.1216320246343341,0
3553,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,33,1,1,0,0,1,417,75,39,0,1,6901,0,0,0,1,1,6826,1047,6.519579751671443,0.9891320098536444,0.1517171424431241,0
3554,allegro.pl,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,9,17,1,0,0,1,15,8,8,0,0,352,0,0,0,0,0,213,81,2.6296296296296298,0.6051136363636364,0.2301136363636363,0
3555,udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,50,35,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
3556,kickass.to,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,31,8,1,0,0,1,25,2,6,0,0,74,0,0,1,0,0,0,12,0.0,0.0,0.1621621621621621,0
3557,comicbook.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
3558,metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,11,1,0,0,1,3475,1237,387,0,0,23534,0,0,7,98,1,12564,6425,1.9554863813229573,0.5338658961502507,0.2730092631936772,0
3559,serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,1,0,0,1,8274,5547,762,0,1,111229,0,0,8,157,13,105225,37654,2.794523822170288,0.9460212714310116,0.3385268230407537,0
3560,sberbank.ru,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,39,6,13,0,1,276,0,0,0,1,0,0,61,0.0,0.0,0.2210144927536232,0
3561,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
3563,marvel.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,1,0,0,0,12251,6279,1971,0,1,113522,0,0,39,297,23,102074,32228,3.16724587315378,0.8991561107098184,0.2838921090185162,0
3565,mirtesen.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,28,17,1,0,0,1,7,5,6,0,1,58,0,0,0,0,0,58,16,3.625,1.0,0.2758620689655172,0
3566,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1761,1693,174,0,0,32581,0,0,4,36,1,15924,8304,1.917630057803468,0.4887511126116448,0.2548724716859519,0
3567,babal.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,54,53,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
3568,indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,6774,1296,1154,0,1,39403,0,0,71,350,8,25273,10017,2.523010881501448,0.6413978631068701,0.2542192218866583,0
3569,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,0,15,15,1,0,0,1,37,9,10,0,0,183,0,0,0,1,1,0,39,0.0,0.0,0.2131147540983606,0
3570,metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,20,1,0,0,1,8096,4337,661,0,1,143183,0,0,22,152,17,23053,30023,0.7678446524331346,0.1610037504452344,0.2096827137299819,0
3571,tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,6,17,1,0,0,1,59,11,5,0,0,1283,0,0,0,0,0,1283,150,8.553333333333333,1.0,0.1169134840218238,0
3572,maybank2u.com.my,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,10,7,1,0,0,1,100,7,21,0,-1,199,0,0,2,0,1,0,43,0.0,0.0,0.2160804020100502,0
3573,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,44,1,1,0,0,1,417,75,39,0,1,6901,0,0,0,1,1,6826,1047,6.519579751671443,0.9891320098536444,0.1517171424431241,0
3574,skyrock.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,6,18,1,0,0,1,458,223,210,0,0,2232,0,0,0,56,7,1373,513,2.676413255360624,0.6151433691756273,0.2298387096774193,0
3575,nypost.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,11,1,0,0,1,12732,7920,1165,0,1,125184,0,0,15,165,35,58753,32344,1.816503833786792,0.4693331416155419,0.2583716768916155,0
3576,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,19,15,1,0,0,1,32,7,8,0,0,217,0,0,0,0,1,0,47,0.0,0.0,0.216589861751152,0
3577,variety.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,15,1,0,0,1,20234,8053,1784,0,1,218208,0,0,27,287,65,58118,57041,1.018881155659964,0.2663422056019944,0.2614065478809209,0
